STATION,DATE,STATE,COUNTY,ACMH,ACSH,AWND,DAPR,EVAP,FMTM,MDPR,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WDMV,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT07,WT08,WT09,WT13,WT14,WT16,WT18,WT21,WT22,WV03,WV20
USC00043113,5/12/1985,California,Sacramento,,,,,0.25,,,,0,0,0,,75,45,47,,,,,,,29.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,5/13/1985,California,Sacramento,,,,,0.28,,,,0,0,0,,82,45,57,,,,,,,37.3,,,,,,,,,,,,,,,,,,,,,,
USC00043113,5/14/1985,California,Sacramento,,,,,0.3,,,,0,0,0,,88,56,58,,,,,,,29.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,5/15/1985,California,Sacramento,,,,,0.3,,,,0,0,0,,85,57,57,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,
USC00043113,5/16/1985,California,Sacramento,,,,,0.3,,,,0,0,0,,87,51,51,,,,,,,49.1,,,,,,,,,,,,,,,,,,,,,,
USC00043113,5/17/1985,California,Sacramento,,,,,0.27,,,,0,0,0,,75,50,50,,,,,,,82,,,,,,,,,,,,,,,,,,,,,,
USC00043113,5/18/1985,California,Sacramento,,,,,0.24,,,,0,0,0,,74,50,50,,,,,,,34.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,5/19/1985,California,Sacramento,,,,,0.24,,,,0,0,0,,79,51,51,,,,,,,42.3,,,,,,,,,,,,,,,,,,,,,,
USC00043113,5/20/1985,California,Sacramento,,,,,0.3,,,,0,0,0,,86,51,55,,,,,,,54.1,,,,,,,,,,,,,,,,,,,,,,
USC00043113,5/21/1985,California,Sacramento,,,,,0.28,,,,0,0,0,,87,53,53,,,,,,,34.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,5/22/1985,California,Sacramento,,,,,0.32,,,,0,0,0,,93,54,58,,,,,,,42.3,,,,,,,,,,,,,,,,,,,,,,
USC00043113,5/23/1985,California,Sacramento,,,,,0.3,,,,0,0,0,,93,58,62,,,,,,,67.7,,,,,,,,,,,,,,,,,,,,,,
USC00043113,5/24/1985,California,Sacramento,,,,,0.3,,,,0,0,0,,88,54,54,,,,,,,83.3,,,,,,,,,,,,,,,,,,,,,,
USC00043113,5/25/1985,California,Sacramento,,,,,0.3,,,,0,0,0,,85,53,54,,,,,,,65.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,5/26/1985,California,Sacramento,,,,,0.3,,,,0,0,0,,85,51,53,,,,,,,72.7,,,,,,,,,,,,,,,,,,,,,,
USC00043113,5/27/1985,California,Sacramento,,,,,0.25,,,,0,0,0,,75,52,52,,,,,,,57.8,,,,,,,,,,,,,,,,,,,,,,
USC00043113,5/28/1985,California,Sacramento,,,,,0.22,,,,0,0,0,,73,49,50,,,,,,,88.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,5/29/1985,California,Sacramento,,,,,0.15,,,,0,0,0,,69,45,45,,,,,,,65.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,5/30/1985,California,Sacramento,,,,,0.3,,,,0,0,0,,73,40,54,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,
USC00043113,5/31/1985,California,Sacramento,,,,,0.28,,,,0,0,0,,81,53,55,,,,,,,72.1,,,,,,,,,,,,,,,,,,,,,,
USC00043113,6/1/1985,California,Sacramento,,,,,0.25,,,,0,0,0,,70,49,51,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,
USC00043113,6/2/1985,California,Sacramento,,,,,0,,,,0.3,0,0,,72,49,50,,,,,,,65.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,6/3/1985,California,Sacramento,,,,,0.2,,,,0,0,0,,71,50,54,,,,,,,24.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,6/4/1985,California,Sacramento,,,,,0.26,,,,0,0,0,,85,53,60,,,,,,,60.3,,,,,,,,,,,,,,,,,,,,,,
USC00043113,6/5/1985,California,Sacramento,,,,,0.28,,,,0,0,0,,89,59,62,,,,,,,37.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,6/6/1985,California,Sacramento,,,,,0.32,,,,0,0,0,,91,60,62,,,,,,,49.1,,,,,,,,,,,,,,,,,,,,,,
USC00043113,6/7/1985,California,Sacramento,,,,,0.32,,,,0,0,0,,95,62,65,,,,,,,31.7,,,,,,,,,,,,,,,,,,,,,,
USC00043113,6/8/1985,California,Sacramento,,,,,0.36,,,,0,0,0,,94,62,64,,,,,,,55.3,,,,,,,,,,,,,,,,,,,,,,
USC00043113,6/9/1985,California,Sacramento,,,,,0.34,,,,0,0,0,,96,62,69,,,,,,,34.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,6/10/1985,California,Sacramento,,,,,0.38,,,,0,0,0,,100,68,70,,,,,,,44.7,,,,,,,,,,,,,,,,,,,,,,
USC00043113,6/11/1985,California,Sacramento,,,,,0.39,,,,0,0,0,,100,68,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,6/12/1985,California,Sacramento,,,,,0.41,,,,0,0,0,,107,69,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,6/13/1985,California,Sacramento,,,,,0.4,,,,0,0,0,,102,64,66,,,,,,,44.7,,,,,,,,,,,,,,,,,,,,,,
USC00043113,6/14/1985,California,Sacramento,,,,,0.38,,,,0,0,0,,103,64,70,,,,,,,24.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,6/15/1985,California,Sacramento,,,,,0.37,,,,0,0,0,,101,67,68,,,,,,,24.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,6/16/1985,California,Sacramento,,,,,0.37,,,,0,0,0,,103,68,78,,,,,,,31.1,,,,,,,,,,,,,,,,,,,,,,
USC00043113,6/17/1985,California,Sacramento,,,,,0.45,,,,0,0,0,,106,68,68,,,,,,,55.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,6/18/1985,California,Sacramento,,,,,0.3,,,,0,0,0,,99,61,61,,,,,,,70.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,6/19/1985,California,Sacramento,,,,,0.45,,,,0,0,0,,101,58,58,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,
USC00043113,6/20/1985,California,Sacramento,,,,,0.3,,,,0,0,0,,87,55,57,,,,,,,93.8,,,,,,,,,,,,,,,,,,,,,,
USC00043113,6/21/1985,California,Sacramento,,,,,0.3,,,,0,0,0,,90,56,61,,,,,,,60.3,,,,,,,,,,,,,,,,,,,,,,
USC00043113,6/22/1985,California,Sacramento,,,,,0.38,,,,0,0,0,,91,57,57,,,,,,,95.7,,,,,,,,,,,,,,,,,,,,,,
USC00043113,6/23/1985,California,Sacramento,,,,,0.3,,,,0,0,0,,91,56,56,,,,,,,93.8,,,,,,,,,,,,,,,,,,,,,,
USC00043113,6/24/1985,California,Sacramento,,,,,0.45,,,,0,0,0,,95,55,55,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,
USC00043113,6/25/1985,California,Sacramento,,,,,0.3,,,,0,0,0,,90,55,60,,,,,,,55.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,6/26/1985,California,Sacramento,,,,,0.39,,,,0,0,0,,91,60,67,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,
USC00043113,6/27/1985,California,Sacramento,,,,,0.35,,,,0,0,0,,99,66,72,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,
USC00043113,6/28/1985,California,Sacramento,,,,,0.4,,,,0,0,0,,102,70,71,,,,,,,42.3,,,,,,,,,,,,,,,,,,,,,,
USC00043113,6/29/1985,California,Sacramento,,,,,0.45,,,,0,0,0,,96,59,59,,,,,,,54.1,,,,,,,,,,,,,,,,,,,,,,
USC00043113,6/30/1985,California,Sacramento,,,,,0.45,,,,0,0,0,,91,59,56,,,,,,,70.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,7/1/1985,California,Sacramento,,,,,0.45,,,,0,0,0,,93,59,72,,,,,,,60.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,7/2/1985,California,Sacramento,,,,,0.37,,,,0,0,0,,102,71,75,,,,,,,37.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,7/3/1985,California,Sacramento,,,,,0.4,,,,0,0,0,,104,65,67,,,,,,,26.7,,,,,,,,,,,,,,,,,,,,,,
USC00043113,7/4/1985,California,Sacramento,,,,,0.4,,,,0,0,0,,103,65,68,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,
USC00043113,7/5/1985,California,Sacramento,,,,,0.38,,,,0,0,0,,105,66,71,,,,,,,26.7,,,,,,,,,,,,,,,,,,,,,,
USC00043113,7/6/1985,California,Sacramento,,,,,0.4,,,,0,0,0,,104,69,70,,,,,,,26.7,,,,,,,,,,,,,,,,,,,,,,
USC00043113,7/7/1985,California,Sacramento,,,,,0.38,,,,0,0,0,,100,65,66,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,
USC00043113,7/8/1985,California,Sacramento,,,,,0.33,,,,0,0,0,,99,65,66,,,,,,,26.1,,,,,,,,,,,,,,,,,,,,,,
USC00043113,7/9/1985,California,Sacramento,,,,,0.39,,,,0,0,0,,104,66,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,7/10/1985,California,Sacramento,,,,,0.4,,,,0,0,0,,105,74,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,7/11/1985,California,Sacramento,,,,,0.3,,,,0,0,0,,94,66,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,7/12/1985,California,Sacramento,,,,,0.17,,,,0,0,0,,87,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,7/13/1985,California,Sacramento,,,,,0.32,,,,0,0,0,,98,59,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,7/14/1985,California,Sacramento,,,,,0.34,,,,0,0,0,,102,60,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,7/15/1985,California,Sacramento,,,,,0.43,,,,0,0,0,,102,62,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,7/16/1985,California,Sacramento,,,,,0.39,,,,0,0,0,,104,63,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,7/17/1985,California,Sacramento,,,,,0.4,,,,0,0,0,,100,62,64,,,,,,,29.8,,,,,,,,,,,,,,,,,,,,,,
USC00043113,7/18/1985,California,Sacramento,,,,,0.4,,,,0,0,0,,96,62,64,,,,,,,29.8,,,,,,,,,,,,,,,,,,,,,,
USC00043113,7/19/1985,California,Sacramento,,,,,0.35,,,,0,0,0,,97,63,65,,,,,,,39.1,,,,,,,,,,,,,,,,,,,,,,
USC00043113,7/20/1985,California,Sacramento,,,,,0.4,,,,0,0,0,,97,63,67,,,,,,,52.8,,,,,,,,,,,,,,,,,,,,,,
USC00043113,7/21/1985,California,Sacramento,,,,,0.17,,,,0,0,0,,81,65,67,,,,,,,44.7,,,,,,,,,,,,,,,,,,,,,,
USC00043113,7/22/1985,California,Sacramento,,,,,0.3,,,,0,0,0,,95,64,65,,,,,,,24.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,7/23/1985,California,Sacramento,,,,,0.35,,,,0,0,0,,98,62,63,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,
USC00043113,7/24/1985,California,Sacramento,,,,,0.37,,,,0,0,0,,102,63,69,,,,,,,24.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,7/25/1985,California,Sacramento,,,,,0.45,,,,0,0,0,,106,68,68,,,,,,,37.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,7/26/1985,California,Sacramento,,,,,0.36,,,,0,0,0,,0,64,64,,,,,,,62.1,,,,,,,,,,,,,,,,,,,,,,
USC00043113,7/27/1985,California,Sacramento,,,,,0.32,,,,0,0,0,,0,65,65,,,,,,,37.3,,,,,,,,,,,,,,,,,,,,,,
USC00043113,7/28/1985,California,Sacramento,,,,,0.45,,,,0,0,0,,97,59,59,,,,,,,70.8,,,,,,,,,,,,,,,,,,,,,,
USC00043113,7/29/1985,California,Sacramento,,,,,0.34,,,,0,0,0,,95,55,59,,,,,,,108.1,,,,,,,,,,,,,,,,,,,,,,
USC00043113,7/30/1985,California,Sacramento,,,,,0.23,,,,0,0,0,,77,55,59,,,,,,,72.1,,,,,,,,,,,,,,,,,,,,,,
USC00043113,7/31/1985,California,Sacramento,,,,,0.26,,,,0,0,0,,82,55,61,,,,,,,88.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,8/1/1985,California,Sacramento,,,,,0.24,,,,0,0,0,,79,55,57,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,
USC00043113,8/2/1985,California,Sacramento,,,,,0.26,,,,0,0,0,,85,53,58,,,,,,,34.8,,,,,,,,,,,,,,,,,,,,,,
USC00043113,8/3/1985,California,Sacramento,,,,,0.28,,,,0,0,0,,95,58,72,,,,,,,21.7,,,,,,,,,,,,,,,,,,,,,,
USC00043113,8/4/1985,California,Sacramento,,,,,0.38,,,,0,0,0,,99,66,68,,,,,,,42.3,,,,,,,,,,,,,,,,,,,,,,
USC00043113,8/5/1985,California,Sacramento,,,,,0.39,,,,0,0,0,,97,65,66,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,
USC00043113,8/6/1985,California,Sacramento,,,,,0.3,,,,0,0,0,,93,57,59,,,,,,,47.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,8/7/1985,California,Sacramento,,,,,0.34,,,,0,0,0,,90,57,62,,,,,,,47.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,8/8/1985,California,Sacramento,,,,,0.36,,,,0,0,0,,93,58,58,,,,,,,80.8,,,,,,,,,,,,,,,,,,,,,,
USC00043113,8/9/1985,California,Sacramento,,,,,0.27,,,,0,0,0,,91,55,62,,,,,,,26.7,,,,,,,,,,,,,,,,,,,,,,
USC00043113,8/10/1985,California,Sacramento,,,,,0.26,,,,0,0,0,,93,59,64,,,,,,,19.3,,,,,,,,,,,,,,,,,,,,,,
USC00043113,8/11/1985,California,Sacramento,,,,,0.35,,,,0,0,0,,91,53,54,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,
USC00043113,8/12/1985,California,Sacramento,,,,,0.3,,,,0,0,0,,95,50,58,,,,,,,54.1,,,,,,,,,,,,,,,,,,,,,,
USC00043113,8/13/1985,California,Sacramento,,,,,0.3,,,,0,0,0,,90,55,55,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,
USC00043113,8/14/1985,California,Sacramento,,,,,0.3,,,,0,0,0,,87,55,55,,,,,,,67.1,,,,,,,,,,,,,,,,,,,,,,
USC00043113,8/15/1985,California,Sacramento,,,,,0.3,,,,0,0,0,,88,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,8/16/1985,California,Sacramento,,,,,0.25,,,,0,0,0,,87,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,8/17/1985,California,Sacramento,,,,,0.24,,,,0,0,0,,88,53,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,8/18/1985,California,Sacramento,,,,,0.09,,,,0,0,0,,70,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,8/19/1985,California,Sacramento,,,,,0.25,,,,0,0,0,,84,52,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,8/20/1985,California,Sacramento,,,,,0.25,,,,0,0,0,,85,54,59,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,
USC00043113,8/21/1985,California,Sacramento,,,,,0.25,,,,0,0,0,,90,54,54,,,,,,,26.1,,,,,,,,,,,,,,,,,,,,,,
USC00043113,8/22/1985,California,Sacramento,,,,,0.26,,,,0,0,0,,90,56,59,,,,,,,16.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,8/23/1985,California,Sacramento,,,,,0.25,,,,0,0,0,,95,59,59,,,,,,,11.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,8/24/1985,California,Sacramento,,,,,0.25,,,,0,0,0,,97,58,70,,,,,,,11.8,,,,,,,,,,,,,,,,,,,,,,
USC00043113,8/25/1985,California,Sacramento,,,,,0.35,,,,0,0,0,,100,62,62,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,
USC00043113,8/26/1985,California,Sacramento,,,,,0.3,,,,0,0,0,,97,58,58,,,,,,,39.1,,,,,,,,,,,,,,,,,,,,,,
USC00043113,8/27/1985,California,Sacramento,,,,,0.3,,,,0,0,0,,97,58,62,,,,,,,16.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,8/28/1985,California,Sacramento,,,,,0.45,,,,0,0,0,,93,58,61,,,,,,,31.7,,,,,,,,,,,,,,,,,,,,,,
USC00043113,8/29/1985,California,Sacramento,,,,,0.27,,,,0,0,0,,91,56,64,,,,,,,14.3,,,,,,,,,,,,,,,,,,,,,,
USC00043113,8/30/1985,California,Sacramento,,,,,0.15,,,,0,0,0,,90,45,66,,,,,,,24.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,8/31/1985,California,Sacramento,,,,,0.2,,,,0,0,0,,91,45,64,,,,,,,8.7,,,,,,,,,,,,,,,,,,,,,,
USC00043113,9/1/1985,California,Sacramento,,,,,0.3,,,,0,0,0,,95,63,70,,,,,,,26.7,,,,,,,,,,,,,,,,,,,,,,
USC00043113,9/2/1985,California,Sacramento,,,,,0.3,,,,0,0,0,,89,58,59,,,,,,,75.8,,,,,,,,,,,,,,,,,,,,,,
USC00043113,9/3/1985,California,Sacramento,,,,,0.19,,,,0,0,0,,79,56,57,,,,,,,29.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,9/4/1985,California,Sacramento,,,,,0.19,,,,0,0,0,,84,56,57,,,,,,,37.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,9/5/1985,California,Sacramento,,,,,0.26,,,,0,0,0,,81,56,58,,,,,,,26.7,,,,,,,,,,,,,,,,,,,,,,
USC00043113,9/6/1985,California,Sacramento,,,,,0.15,,,,0,0,0,,77,58,60,,,,,,,29.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,9/7/1985,California,Sacramento,,,,,0.16,,,,0,0,0,,77,59,61,,,,,,,34.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,9/8/1985,California,Sacramento,,,,,0.05,,,,0,0,0,,73,61,61,,,,,,,26.1,,,,,,,,,,,,,,,,,,,,,,
USC00043113,9/9/1985,California,Sacramento,,,,,0,,,,0.35,0,0,,73,55,55,,,,,,,21.7,,,,,,,,,,,,,,,,,,,,,,
USC00043113,9/10/1985,California,Sacramento,,,,,0,,,,0.31,0,0,,62,50,50,,,,,,,9.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,9/11/1985,California,Sacramento,,,,,0.19,,,,0,0,0,,72,48,50,,,,,,,11.8,,,,,,,,,,,,,,,,,,,,,,
USC00043113,9/12/1985,California,Sacramento,,,,,0.18,,,,0,0,0,,72,48,52,,,,,,,34.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,9/13/1985,California,Sacramento,,,,,0.17,,,,0,0,0,,79,52,60,,,,,,,21.7,,,,,,,,,,,,,,,,,,,,,,
USC00043113,9/14/1985,California,Sacramento,,,,,0.16,,,,0,0,0,,81,57,57,,,,,,,16.8,,,,,,,,,,,,,,,,,,,,,,
USC00043113,9/15/1985,California,Sacramento,,,,,0.22,,,,0,0,0,,80,55,55,,,,,,,29.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,9/16/1985,California,Sacramento,,,,,0.15,,,,0,0,0,,81,55,57,,,,,,,14.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,9/17/1985,California,Sacramento,,,,,0.21,,,,0,0,0,,77,55,55,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,
USC00043113,9/18/1985,California,Sacramento,,,,,0.19,,,,0,0,0,,77,55,55,,,,,,,29.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,9/19/1985,California,Sacramento,,,,,0.29,,,,0,0,0,,80,53,54,,,,,,,21.1,,,,,,,,,,,,,,,,,,,,,,
USC00043113,9/20/1985,California,Sacramento,,,,,0.23,,,,0,0,0,,82,55,56,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,
USC00043113,9/21/1985,California,Sacramento,,,,,0.15,,,,0,0,0,,86,55,66,,,,,,,26.7,,,,,,,,,,,,,,,,,,,,,,
USC00043113,9/22/1985,California,Sacramento,,,,,0.3,,,,0,0,0,,89,65,68,,,,,,,31.7,,,,,,,,,,,,,,,,,,,,,,
USC00043113,9/23/1985,California,Sacramento,,,,,0.3,,,,0,0,0,,91,62,1,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,
USC00043113,9/24/1985,California,Sacramento,,,,,0.2,,,,0,0,0,,93,61,69,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,
USC00043113,9/25/1985,California,Sacramento,,,,,0.33,,,,0,0,0,,96,65,73,,,,,,,31.7,,,,,,,,,,,,,,,,,,,,,,
USC00043113,9/26/1985,California,Sacramento,,,,,0.26,,,,0,0,0,,95,62,63,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,
USC00043113,9/27/1985,California,Sacramento,,,,,0.18,,,,0,0,0,,86,60,63,,,,,,,55.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,9/28/1985,California,Sacramento,,,,,0.15,,,,0,0,0,,81,55,64,,,,,,,29.8,,,,,,,,,,,,,,,,,,,,,,
USC00043113,9/29/1985,California,Sacramento,,,,,0.15,,,,0,0,0,,79,53,53,,,,,,,19.3,,,,,,,,,,,,,,,,,,,,,,
USC00043113,9/30/1985,California,Sacramento,,,,,0.15,,,,0,0,0,,73,52,54,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,
USC00043113,10/1/1985,California,Sacramento,,,,,0.11,,,,0,0,0,,75,51,52,,,,,,,6.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,10/2/1985,California,Sacramento,,,,,0.14,,,,0,0,0,,82,52,58,,,,,,,14.3,,,,,,,,,,,,,,,,,,,,,,
USC00043113,10/3/1985,California,Sacramento,,,,,0.17,,,,0,0,0,,88,57,65,,,,,,,14.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,10/4/1985,California,Sacramento,,,,,0.22,,,,0,0,0,,93,64,68,,,,,,,16.8,,,,,,,,,,,,,,,,,,,,,,
USC00043113,10/5/1985,California,Sacramento,,,,,0.24,,,,0,0,0,,97,65,68,,,,,,,8.7,,,,,,,,,,,,,,,,,,,,,,
USC00043113,10/6/1985,California,Sacramento,,,,,0.3,,,,0,0,0,,91,67,70,,,,,,,31.1,,,,,,,,,,,,,,,,,,,,,,
USC00043113,10/7/1985,California,Sacramento,,,,,0.05,,,,0.05,0,0,,77,60,60,,,,,,,32.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,10/8/1985,California,Sacramento,,,,,0.15,,,,0,0,0,,73,55,55,,,,,,,11.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,10/9/1985,California,Sacramento,,,,,0.15,,,,0,0,0,,72,43,62,,,,,,,14.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,10/10/1985,California,Sacramento,,,,,0.21,,,,0,0,0,,70,43,43,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,
USC00043113,10/11/1985,California,Sacramento,,,,,0.18,,,,0,0,0,,77,43,55,,,,,,,8.1,,,,,,,,,,,,,,,,,,,,,,
USC00043113,10/12/1985,California,Sacramento,,,,,0.15,,,,0,0,0,,76,52,52,,,,,,,24.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,10/13/1985,California,Sacramento,,,,,0.15,,,,0,0,0,,76,45,45,,,,,,,14.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,10/14/1985,California,Sacramento,,,,,0.3,,,,0,0,0,,79,44,52,,,,,,,34.8,,,,,,,,,,,,,,,,,,,,,,
USC00043113,10/15/1985,California,Sacramento,,,,,0.25,,,,0,0,0,,81,50,58,,,,,,,21.1,,,,,,,,,,,,,,,,,,,,,,
USC00043113,10/16/1985,California,Sacramento,,,,,0.22,,,,0,0,0,,81,57,58,,,,,,,24.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,10/17/1985,California,Sacramento,,,,,0.15,,,,0,0,0,,82,51,51,,,,,,,14.3,,,,,,,,,,,,,,,,,,,,,,
USC00043113,10/18/1985,California,Sacramento,,,,,0.11,,,,0,0,0,,81,51,51,,,,,,,6.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,10/19/1985,California,Sacramento,,,,,0.06,,,,0,0,0,,73,49,50,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,
USC00043113,10/20/1985,California,Sacramento,,,,,0.07,,,,0,0,0,,70,49,52,,,,,,,16.8,,,,,,,,,,,,,,,,,,,,,,
USC00043113,10/21/1985,California,Sacramento,,,,,0.13,,,,0.75,0,0,,68,48,50,,,,,,,26.7,,,,,,,,,,,,,,,,,,,,,,
USC00043113,10/22/1985,California,Sacramento,,,,,0.09,,,,0.45,0,0,,57,46,54,,,,,,,24.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,10/23/1985,California,Sacramento,,,,,0,,,,0,0,0,,63,51,55,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,
USC00043113,10/24/1985,California,Sacramento,,,,,0.14,,,,0,0,0,,73,51,54,,,,,,,6.8,,,,,,,,,,,,,,,,,,,,,,
USC00043113,10/25/1985,California,Sacramento,,,,,0.07,,,,0,0,0,,75,51,58,,,,,,,16.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,10/26/1985,California,Sacramento,,,,,0.1,,,,0,0,0,,75,55,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,10/27/1985,California,Sacramento,,,,,0.11,,,,0,0,0,,75,55,56,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,
USC00043113,10/28/1985,California,Sacramento,,,,,0.11,,,,0,0,0,,77,50,50,,,,,,,6.8,,,,,,,,,,,,,,,,,,,,,,
USC00043113,10/29/1985,California,Sacramento,,,,,0.09,,,,0,0,0,,73,45,46,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,
USC00043113,10/30/1985,California,Sacramento,,,,,0.09,,,,0,0,0,,72,47,48,,,,,,,11.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,10/31/1985,California,Sacramento,,,,,0.08,,,,0,0,0,,66,45,47,,,,,,,16.8,,,,,,,,,,,,,,,,,,,,,,
USC00043113,11/1/1985,California,Sacramento,,,,,0.12,,,,0,0,0,,70,47,50,,,,,,,16.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,11/2/1985,California,Sacramento,,,,,0.12,,,,0,0,0,,81,50,54,,,,,,,21.7,,,,,,,,,,,,,,,,,,,,,,
USC00043113,11/3/1985,California,Sacramento,,,,,0.15,,,,0,0,0,,77,52,52,,,,,,,31.1,,,,,,,,,,,,,,,,,,,,,,
USC00043113,11/4/1985,California,Sacramento,,,,,0.08,,,,0,0,0,,77,52,60,,,,,,,9.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,11/5/1985,California,Sacramento,,,,,0.05,,,,0,0,0,,73,50,50,,,,,,,6.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,11/6/1985,California,Sacramento,,,,,0.1,,,,0,0,0,,72,45,51,,,,,,,21.1,,,,,,,,,,,,,,,,,,,,,,
USC00043113,11/7/1985,California,Sacramento,,,,,0.11,,,,0,0,0,,73,50,54,,,,,,,16.8,,,,,,,,,,,,,,,,,,,,,,
