STATION,DATE,STATE,COUNTY,ACMH,ACSH,AWND,DAPR,FMTM,MDPR,MDSF,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF1,WDF2,WDF5,WDFG,WESD,WSF1,WSF2,WSF5,WSFG,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV03
USC00475189,1/27/2004,Wisconsin,Dane,,,,,,,,,0.06,0.5,3,,30,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,1/28/2004,Wisconsin,Dane,,,,,,,,,0,0,3,,30,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,1/29/2004,Wisconsin,Dane,,,,,,,,,0,0,3,,16,-1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,1/30/2004,Wisconsin,Dane,,,,,,,,,0,0,3,,13,-7,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,1/31/2004,Wisconsin,Dane,,,,,,,,,0,0,3,,18,-9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,2/1/2004,Wisconsin,Dane,,,,,,,,,0,0,3,,28,-11,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,2/2/2004,Wisconsin,Dane,,,,,,,,,0,0,2,,37,14,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,2/3/2004,Wisconsin,Dane,,,,,,,,,0.27,3,5,,37,24,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,2/4/2004,Wisconsin,Dane,,,,,,,,,0,0,5,,34,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,2/5/2004,Wisconsin,Dane,,,,,,,,,0,0,5,,31,-2,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,2/6/2004,Wisconsin,Dane,,,,,,,,,0.36,6,9,,36,21,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,2/7/2004,Wisconsin,Dane,,,,,,,,,0,0.5,9,,37,23,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,2/8/2004,Wisconsin,Dane,,,,,,,,,0,0,9,,36,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,2/9/2004,Wisconsin,Dane,,,,,,,,,0,0,9,,35,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,2/10/2004,Wisconsin,Dane,,,,,,,,,0,0,8,,40,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,2/11/2004,Wisconsin,Dane,,,,,,,,,0,0,6,,34,17,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,2/12/2004,Wisconsin,Dane,,,,,,,,,0,0,6,,40,17,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,2/13/2004,Wisconsin,Dane,,,,,,,,,0,0,5,,37,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,2/14/2004,Wisconsin,Dane,,,,,,,,,0,0,5,,36,12,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,2/15/2004,Wisconsin,Dane,,,,,,,,,0,0,4,,39,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,2/16/2004,Wisconsin,Dane,,,,,,,,,0,0,4,,27,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,2/17/2004,Wisconsin,Dane,,,,,,,,,0,0,4,,36,-1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,2/18/2004,Wisconsin,Dane,,,,,,,,,0,0,4,,39,8,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,2/19/2004,Wisconsin,Dane,,,,,,,,,0,0,1,,52,8,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,2/20/2004,Wisconsin,Dane,,,,,,,,,0.17,0,0,,47,27,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,2/21/2004,Wisconsin,Dane,,,,,,,,,0.15,3,3,,44,32,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,2/22/2004,Wisconsin,Dane,,,,,,,,,0,0,2,,44,29,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,2/23/2004,Wisconsin,Dane,,,,,,,,,0.11,0,0,,46,24,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,2/24/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,47,36,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,2/25/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,40,25,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,2/26/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,48,25,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,2/27/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,50,27,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,2/28/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,52,31,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,2/29/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,56,34,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,3/1/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,61,35,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,3/2/2004,Wisconsin,Dane,,,,,,,,,0.13,0,0,,62,42,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,3/3/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,48,39,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,3/4/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,46,38,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,3/5/2004,Wisconsin,Dane,,,,,,,,,1.52,0,0,,47,41,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,3/6/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,48,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,3/7/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,51,36,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,3/8/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,50,33,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,3/9/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,43,26,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,3/10/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,51,27,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,3/11/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,55,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,3/12/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,56,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,3/13/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,41,17,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,3/14/2004,Wisconsin,Dane,,,,,,,,,0.35,0,0,,47,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,3/15/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,47,34,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,3/16/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,41,30,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,3/17/2004,Wisconsin,Dane,,,,,,,,,0.14,1.5,1,,46,28,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,3/18/2004,Wisconsin,Dane,,,,,,,,,0.05,0,0,,48,31,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,3/19/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,48,35,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,3/20/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,59,31,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,3/21/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,61,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,3/22/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,41,26,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,3/23/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,47,19,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,3/24/2004,Wisconsin,Dane,,,,,,,,,0.4,0,0,,67,35,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,3/25/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,67,50,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,3/26/2004,Wisconsin,Dane,,,,,,,,,0.76,0,0,,67,57,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,3/27/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,69,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,3/28/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,68,40,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,3/29/2004,Wisconsin,Dane,,,,,,,,,0.31,0,0,,68,47,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,3/30/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,66,40,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,3/31/2004,Wisconsin,Dane,,,,,,,,,0.4,0,8,,52,39,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,4/1/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,56,35,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,4/2/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,58,30,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,4/3/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,66,28,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,4/4/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,59,31,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,4/5/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,57,28,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,4/6/2004,Wisconsin,Dane,,,,,,,,,0.05,0,0,,65,31,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,4/7/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,76,43,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,4/8/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,72,38,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,4/9/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,61,33,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,4/10/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,64,28,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,4/11/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,52,29,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,4/12/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,49,22,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,4/13/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,49,20,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,4/14/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,59,19,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,4/15/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,57,29,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,4/16/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,75,37,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,4/17/2004,Wisconsin,Dane,,,,,,,,,0.65,0,0,,90,53,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,4/18/2004,Wisconsin,Dane,,,,,,,,,0.36,0,0,,78,48,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,4/19/2004,Wisconsin,Dane,,,,,,,,,0.05,0,0,,81,55,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,4/20/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,75,45,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,4/21/2004,Wisconsin,Dane,,,,,,,,,1.11,0,0,,63,42,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,4/22/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,63,41,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,4/23/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,46,34,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,4/24/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,69,31,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,4/25/2004,Wisconsin,Dane,,,,,,,,,0.22,0,0,,60,41,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,4/26/2004,Wisconsin,Dane,,,,,,,,,0.02,0,0,,63,44,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,4/27/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,58,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,4/28/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,60,29,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,4/29/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,88,56,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,4/30/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,85,58,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,5/1/2004,Wisconsin,Dane,,,,,,,,,0.07,0,0,,58,45,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,5/2/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,49,40,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,5/3/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,59,35,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,5/4/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,64,31,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,5/5/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,76,46,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,5/6/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,76,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,5/7/2004,Wisconsin,Dane,,,,,,,,,0.38,0,0,,79,60,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,5/8/2004,Wisconsin,Dane,,,,,,,,,0.07,0,0,,67,48,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,5/9/2004,Wisconsin,Dane,,,,,,,,,0.38,0,0,,78,50,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,5/10/2004,Wisconsin,Dane,,,,,,,,,0.22,0,0,,83,60,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,5/11/2004,Wisconsin,Dane,,,,,,,,,0.44,0,0,,72,59,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,5/12/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,79,58,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,5/13/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,86,69,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,5/14/2004,Wisconsin,Dane,,,,,,,,,0.77,0,0,,78,50,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,5/15/2004,Wisconsin,Dane,,,,,,,,,0.24,0,0,,57,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,5/16/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,67,39,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,5/17/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,74,48,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,5/18/2004,Wisconsin,Dane,,,,,,,,,1.12,0,0,,82,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,5/19/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,70,50,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,5/20/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,77,43,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,5/21/2004,Wisconsin,Dane,,,,,,,,,0.8,0,0,,89,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,5/22/2004,Wisconsin,Dane,,,,,,,,,4.05,0,0,,75,49,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,5/23/2004,Wisconsin,Dane,,,,,,,,,1.23,0,0,,74,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,5/24/2004,Wisconsin,Dane,,,,,,,,,0.12,0,0,,79,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,5/25/2004,Wisconsin,Dane,,,,,,,,,0.1,0,0,,67,52,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,5/26/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,71,53,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,5/27/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,66,58,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,5/28/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,70,58,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,5/29/2004,Wisconsin,Dane,,,,,,,,,0.26,0,0,,76,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,5/30/2004,Wisconsin,Dane,,,,,,,,,0.58,0,0,,70,48,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,5/31/2004,Wisconsin,Dane,,,,,,,,,0.7,0,0,,68,56,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,6/1/2004,Wisconsin,Dane,,,,,,,,,0.08,0,0,,74,55,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,6/2/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,69,57,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,6/3/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,80,50,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,6/4/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,77,47,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,6/5/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,78,51,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,6/6/2004,Wisconsin,Dane,,,,,,,,,0.16,0,0,,80,53,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,6/7/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,86,60,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,6/8/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,93,55,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,6/9/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,89,71,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,6/10/2004,Wisconsin,Dane,,,,,,,,,0.16,0,0,,86,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,6/11/2004,Wisconsin,Dane,,,,,,,,,1.1,0,0,,66,54,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,6/12/2004,Wisconsin,Dane,,,,,,,,,0.14,0,0,,71,58,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,6/13/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,88,66,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,6/14/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,85,61,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,6/15/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,82,58,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,6/16/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,87,62,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,6/17/2004,Wisconsin,Dane,,,,,,,,,1.02,0,0,,86,64,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,6/18/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,83,66,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,6/19/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,76,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,6/20/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,75,55,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,6/21/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,77,54,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,6/22/2004,Wisconsin,Dane,,,,,,,,,0.2,0,0,,73,55,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,6/23/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,77,52,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,6/24/2004,Wisconsin,Dane,,,,,,,,,0.3,0,0,,81,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,6/25/2004,Wisconsin,Dane,,,,,,,,,0.22,0,0,,68,47,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,6/26/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,74,43,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,6/27/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,76,46,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,6/28/2004,Wisconsin,Dane,,,,,,,,,0.25,0,0,,77,48,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,6/29/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,76,53,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,6/30/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,72,59,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,7/1/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,84,55,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,7/2/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,85,60,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,7/3/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,82,57,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,7/4/2004,Wisconsin,Dane,,,,,,,,,1.13,0,0,,83,64,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,7/5/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,91,66,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,7/6/2004,Wisconsin,Dane,,,,,,,,,0.17,0,0,,85,70,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,7/7/2004,Wisconsin,Dane,,,,,,,,,0.31,0,0,,82,67,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,7/8/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,75,62,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,7/9/2004,Wisconsin,Dane,,,,,,,,,0.57,0,0,,81,63,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,7/10/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,76,63,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,7/11/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,87,69,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,7/12/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,86,65,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,7/13/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,81,64,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,7/14/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,78,68,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,7/15/2004,Wisconsin,Dane,,,,,,,,,0.25,0,0,,78,66,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,7/16/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,89,66,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,7/17/2004,Wisconsin,Dane,,,,,,,,,0.38,0,0,,86,66,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,7/18/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,84,67,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,7/19/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,86,66,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,7/20/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,88,65,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,7/21/2004,Wisconsin,Dane,,,,,,,,,0.5,0,0,,96,71,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,7/22/2004,Wisconsin,Dane,,,,,,,,,0.18,0,0,,89,72,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00475189,7/23/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,87,65,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
