STATION,DATE,STATE,COUNTY,DAPR,MDPR,PRCP,TMAX,TMIN,TOBS,WESD,WESF,WT01,WT03,WT04,WT05,WT11
USC00305796,8/25/1982,New York,Kings,,,0.64,85,67,67,,,,1,,,1
USC00305796,8/26/1982,New York,Kings,,,0,83,62,70,,,,,,,
USC00305796,8/27/1982,New York,Kings,,,0,73,66,69,,,,,,,
USC00305796,8/28/1982,New York,Kings,,,0,76,57,57,,,,,,,
USC00305796,8/29/1982,New York,Kings,,,0,72,51,62,,,,,,,
USC00305796,8/30/1982,New York,Kings,,,0,74,60,64,,,,,,,
USC00305796,8/31/1982,New York,Kings,,,0,80,63,72,,,,,,,
USC00305796,9/1/1982,New York,Kings,,,0.12,76,67,70,,,,,,,
USC00305796,9/2/1982,New York,Kings,,,0.32,84,69,71,,,,,,,
USC00305796,9/3/1982,New York,Kings,,,0.04,81,67,67,,,,,,,
USC00305796,9/4/1982,New York,Kings,,,0,75,60,66,,,,,,,
USC00305796,9/5/1982,New York,Kings,,,0,76,58,65,,,,,,,
USC00305796,9/6/1982,New York,Kings,,,0,84,60,67,,,,,,,
USC00305796,9/7/1982,New York,Kings,,,0,74,63,64,,,,,,,
USC00305796,9/8/1982,New York,Kings,,,0,69,60,63,,,,,,,
USC00305796,9/9/1982,New York,Kings,,,0,76,61,68,,,,,,,
USC00305796,9/10/1982,New York,Kings,,,0,84,62,71,,,,,,,
USC00305796,9/11/1982,New York,Kings,,,0,88,65,74,,,,,,,
USC00305796,9/12/1982,New York,Kings,,,0,87,66,74,,,,,,,
USC00305796,9/13/1982,New York,Kings,,,0,79,67,71,,,,,,,
USC00305796,9/14/1982,New York,Kings,,,0,77,66,69,,,,,,,
USC00305796,9/15/1982,New York,Kings,,,0,79,64,70,,,,,,,
USC00305796,9/16/1982,New York,Kings,,,0,72,69,69,,,,,,,
USC00305796,9/17/1982,New York,Kings,,,0,73,60,64,,,,,,,
USC00305796,9/18/1982,New York,Kings,,,0,78,57,68,,,,,,,
USC00305796,9/19/1982,New York,Kings,,,0,71,57,64,,,,,,,
USC00305796,9/20/1982,New York,Kings,,,0.27,64,57,57,,,,,,,
USC00305796,9/21/1982,New York,Kings,,,0,68,56,62,,,,,,,
USC00305796,9/22/1982,New York,Kings,,,0.25,66,55,62,,,,,,,
USC00305796,9/23/1982,New York,Kings,,,0.21,68,60,60,,,,,,,
USC00305796,9/24/1982,New York,Kings,,,0,74,54,63,,,,,,,
USC00305796,9/25/1982,New York,Kings,,,0,72,58,64,,,,,,,
USC00305796,9/26/1982,New York,Kings,,,0.01,73,59,64,,,,,,,
USC00305796,9/27/1982,New York,Kings,,,0.18,75,62,66,,,,,,,
USC00305796,9/28/1982,New York,Kings,,,0,74,63,66,,,,,,,
USC00305796,9/29/1982,New York,Kings,,,0,72,60,62,,,,,,,
USC00305796,9/30/1982,New York,Kings,,,0,64,59,62,,,,,,,
USC00305796,10/1/1982,New York,Kings,,,0,80,61,70,,,,,,,
USC00305796,10/2/1982,New York,Kings,,,0,72,58,60,,,,,,,
USC00305796,10/3/1982,New York,Kings,,,0,73,55,64,,,,,,,
USC00305796,10/4/1982,New York,Kings,,,0,80,62,65,,,,,,,
USC00305796,10/5/1982,New York,Kings,,,0,76,59,65,,,,,,,
USC00305796,10/6/1982,New York,Kings,,,0,79,64,68,,,,,,,
USC00305796,10/7/1982,New York,Kings,,,0,74,64,68,,,1,,,,
USC00305796,10/8/1982,New York,Kings,,,0,77,66,70,,,1,,,,
USC00305796,10/9/1982,New York,Kings,,,0.05,70,54,54,,,,1,,,
USC00305796,10/10/1982,New York,Kings,,,0,60,48,49,,,,,,,
USC00305796,10/11/1982,New York,Kings,,,0,63,45,55,,,,,,,
USC00305796,10/12/1982,New York,Kings,,,0,64,54,59,,,,,,,
USC00305796,10/13/1982,New York,Kings,,,0.03,62,58,59,,,,,,,
USC00305796,10/14/1982,New York,Kings,,,0,69,60,58,,,,,,,
USC00305796,10/15/1982,New York,Kings,,,0,67,54,56,,,,,,,
USC00305796,10/16/1982,New York,Kings,,,0,58,44,44,,,,,,,1
USC00305796,10/17/1982,New York,Kings,,,0,54,42,46,,,,,,,1
USC00305796,10/18/1982,New York,Kings,,,0,60,41,52,,,,,,,
USC00305796,10/19/1982,New York,Kings,,,0,65,48,55,,,,,,,
USC00305796,10/20/1982,New York,Kings,,,0,69,51,62,,,,,,,
USC00305796,10/21/1982,New York,Kings,,,0.18,65,48,48,,,,,,,
USC00305796,10/22/1982,New York,Kings,,,0,54,43,43,,,,,,,
USC00305796,10/23/1982,New York,Kings,,,0,51,38,46,,,,,,,
USC00305796,10/24/1982,New York,Kings,,,0,53,42,47,,,,,,,
USC00305796,10/25/1982,New York,Kings,,,0.9,50,44,48,,,,,,,1
USC00305796,10/26/1982,New York,Kings,,,0.42,59,45,52,,,,,,,1
USC00305796,10/27/1982,New York,Kings,,,0,63,45,50,,,,,,,
USC00305796,10/28/1982,New York,Kings,,,0,67,44,53,,,,,,,
USC00305796,10/29/1982,New York,Kings,,,0,68,49,55,,,,,,,
USC00305796,10/30/1982,New York,Kings,,,0,68,51,59,,,,,,,
USC00305796,10/31/1982,New York,Kings,,,0,68,57,61,,,,,,,
USC00305796,11/1/1982,New York,Kings,,,0,79,59,67,,,,,,,
USC00305796,11/2/1982,New York,Kings,,,0,77,58,63,,,,,,,
USC00305796,11/3/1982,New York,Kings,,,0,72,61,62,,,1,,,,
USC00305796,11/4/1982,New York,Kings,,,0,69,61,65,,,1,,,,
USC00305796,11/5/1982,New York,Kings,,,0.3,66,37,37,,,,,,,1
USC00305796,11/6/1982,New York,Kings,,,0,52,34,42,,,,,,,
USC00305796,11/7/1982,New York,Kings,,,0,55,37,48,,,,,,,
USC00305796,11/8/1982,New York,Kings,,,0,65,44,56,,,,,,,
USC00305796,11/9/1982,New York,Kings,,,0,56,44,44,,,,,,,
USC00305796,11/10/1982,New York,Kings,,,0,52,40,44,,,,,,,
USC00305796,11/11/1982,New York,Kings,,,0,59,41,54,,,,,,,
USC00305796,11/12/1982,New York,Kings,,,0.05,66,54,63,,,,,,,1
USC00305796,11/13/1982,New York,Kings,,,1.4,63,40,40,,,,,,,1
USC00305796,11/14/1982,New York,Kings,,,0,48,36,47,,,,,,,
USC00305796,11/15/1982,New York,Kings,,,0.07,47,35,35,,,,,,,
USC00305796,11/16/1982,New York,Kings,,,0,46,32,42,,,,,,,
USC00305796,11/17/1982,New York,Kings,,,0,51,39,43,,,,,,,
USC00305796,11/18/1982,New York,Kings,,,0,56,42,51,,,,,,,
USC00305796,11/19/1982,New York,Kings,,,0,53,46,47,,,,,,,
USC00305796,11/20/1982,New York,Kings,,,0,55,45,51,,,,,,,
USC00305796,11/21/1982,New York,Kings,,,0,58,51,55,,,1,,,,
USC00305796,11/22/1982,New York,Kings,,,0,62,53,57,,,1,,,,
USC00305796,11/23/1982,New York,Kings,,,0,63,52,52,,,,,,,
USC00305796,11/24/1982,New York,Kings,,,0.01,58,35,35,,,,,,,1
USC00305796,11/25/1982,New York,Kings,,,0,47,32,40,,,,,,,
USC00305796,11/26/1982,New York,Kings,,,0,52,39,46,,,,,,,
USC00305796,11/27/1982,New York,Kings,,,0,46,30,30,,,,,,,1
USC00305796,11/28/1982,New York,Kings,,,0.36,44,27,43,,,,,,,
USC00305796,11/29/1982,New York,Kings,,,0.77,53,38,47,,,1,,,,
USC00305796,11/30/1982,New York,Kings,,,0,56,43,48,,,,,,,
USC00305796,12/1/1982,New York,Kings,,,0.48,56,45,53,,,1,,,,
USC00305796,12/2/1982,New York,Kings,,,0,56,52,53,,,1,,,,
USC00305796,12/3/1982,New York,Kings,,,0.01,57,51,57,,,1,,,,
USC00305796,12/4/1982,New York,Kings,,,0,69,57,61,,,1,,,,
USC00305796,12/5/1982,New York,Kings,,,0,64,56,58,,,,,,,
USC00305796,12/6/1982,New York,Kings,,,0.13,66,56,56,,,,,,,
USC00305796,12/7/1982,New York,Kings,,,0,56,45,45,,,,,,,
USC00305796,12/8/1982,New York,Kings,,,0,49,42,44,,,,,,,
USC00305796,12/9/1982,New York,Kings,,,0,45,19,19,,,,,,,1
USC00305796,12/10/1982,New York,Kings,,,0,36,18,35,,,,,,,
USC00305796,12/11/1982,New York,Kings,,,0.06,38,32,32,,,,,,,
USC00305796,12/12/1982,New York,Kings,,,0.22,32,20,25,,,,,,,
USC00305796,12/13/1982,New York,Kings,,,0,25,16,24,,,,,,,
USC00305796,12/14/1982,New York,Kings,,,0,38,24,34,,,,,,,
USC00305796,12/15/1982,New York,Kings,,,0,50,32,50,,,,,,,
USC00305796,12/16/1982,New York,Kings,,,0.46,57,46,46,,,,,,,
USC00305796,12/17/1982,New York,Kings,,,0,46,25,25,,,,,,,1
USC00305796,12/18/1982,New York,Kings,,,0,32,20,31,,,,,,,
USC00305796,12/19/1982,New York,Kings,,,0,36,31,36,,,,,,,
USC00305796,12/20/1982,New York,Kings,,,0.03,39,34,36,,,,,,,
USC00305796,12/21/1982,New York,Kings,,,0,42,35,37,,,,,,,
USC00305796,12/22/1982,New York,Kings,,,0,40,32,36,,,,,,,
USC00305796,12/23/1982,New York,Kings,,,0.04,47,36,44,,,,,1,,
USC00305796,12/24/1982,New York,Kings,,,0.03,55,43,47,,,,,,,
USC00305796,12/25/1982,New York,Kings,,,0.01,63,46,60,,,1,,,,
USC00305796,12/26/1982,New York,Kings,,,0,64,43,43,,,,,,,1
USC00305796,12/27/1982,New York,Kings,,,0,47,38,47,,,,,,,
USC00305796,12/28/1982,New York,Kings,,,0,63,47,60,,,1,,,,
USC00305796,12/29/1982,New York,Kings,,,0.08,63,41,41,,,,,,,
USC00305796,12/30/1982,New York,Kings,,,0,41,33,36,,,,,,,
USC00305796,12/31/1982,New York,Kings,,,0.03,38,33,37,,,,,,,
USC00305796,1/1/1983,New York,Kings,,,0,46,35,39,,,,,,,
USC00305796,1/2/1983,New York,Kings,,,0,44,37,38,,,,,,,
USC00305796,1/3/1983,New York,Kings,,,0,40,33,33,,,,,,,
USC00305796,1/4/1983,New York,Kings,,,0,33,26,30,,,,,,,
USC00305796,1/5/1983,New York,Kings,,,0.51,45,30,43,,,1,,,,
USC00305796,1/6/1983,New York,Kings,,,0.26,46,38,38,,,1,,,,
USC00305796,1/7/1983,New York,Kings,,,0,51,35,42,,,,,,,
USC00305796,1/8/1983,New York,Kings,,,0,46,37,37,,,,,,,
USC00305796,1/9/1983,New York,Kings,,,0,39,31,36,,,,,,,
USC00305796,1/10/1983,New York,Kings,,,0.61,53,35,53,,,,,,,
USC00305796,1/11/1983,New York,Kings,,,0.25,56,42,42,,,,,,,
USC00305796,1/12/1983,New York,Kings,,,0,45,25,25,,,,,,,
USC00305796,1/13/1983,New York,Kings,,,0,32,22,28,,,,,,,
USC00305796,1/14/1983,New York,Kings,,,0,38,25,38,,,,,,,
USC00305796,1/15/1983,New York,Kings,,,0.85,39,33,34,,,,,,,
USC00305796,1/16/1983,New York,Kings,,,0.1,36,27,27,,,,,,,1
USC00305796,1/17/1983,New York,Kings,,,0,30,22,23,,,,,,,
USC00305796,1/18/1983,New York,Kings,,,0,24,13,13,,,,,,,1
USC00305796,1/19/1983,New York,Kings,,,0,21,12,14,,,,,,,1
USC00305796,1/20/1983,New York,Kings,,,0,28,11,22,,,,,,,
USC00305796,1/21/1983,New York,Kings,,,0,36,20,30,,,,,,,
USC00305796,1/22/1983,New York,Kings,,,0,38,26,36,,,,,,,
USC00305796,1/23/1983,New York,Kings,,,1.04,51,36,45,,,,,,,
USC00305796,1/24/1983,New York,Kings,,,0,47,38,38,,,,,,,
USC00305796,1/25/1983,New York,Kings,,,0,45,34,38,,,,,,,
USC00305796,1/26/1983,New York,Kings,,,0,38,32,34,,,,,,,
USC00305796,1/27/1983,New York,Kings,,,0,35,30,30,,,,,,,
USC00305796,1/28/1983,New York,Kings,,,0,37,28,30,,,,,,,
USC00305796,1/29/1983,New York,Kings,,,0,41,27,34,,,,,,,
USC00305796,1/30/1983,New York,Kings,,,0.26,45,32,43,,,1,,,,
USC00305796,1/31/1983,New York,Kings,,,0,47,38,40,,,,,,,
USC00305796,2/1/1983,New York,Kings,,,0,46,34,39,,,,,,,
USC00305796,2/2/1983,New York,Kings,,,0.1,53,37,53,,,,,,,1
USC00305796,2/3/1983,New York,Kings,,,0.31,59,44,44,,,,,,,
USC00305796,2/4/1983,New York,Kings,,,0,44,26,26,,,,,,,1
USC00305796,2/5/1983,New York,Kings,,,0,33,22,26,,,,,,,1
USC00305796,2/6/1983,New York,Kings,,,0.3,30,23,30,,,,,,,1
USC00305796,2/7/1983,New York,Kings,,,0.5,35,30,32,,,,,1,,1
USC00305796,2/8/1983,New York,Kings,,,0,36,27,28,,,,,,,
USC00305796,2/9/1983,New York,Kings,,,0,34,20,20,,,,,,,
USC00305796,2/10/1983,New York,Kings,,,0,29,14,23,,,,,,,
USC00305796,2/11/1983,New York,Kings,,,1.43,23,16,21,,,,1,,,1
USC00305796,2/12/1983,New York,Kings,,,0.53,36,18,27,,,,1,,,1
USC00305796,2/13/1983,New York,Kings,,,0,39,20,28,,,,,,,
USC00305796,2/14/1983,New York,Kings,,,0,40,26,36,,,,,,,
USC00305796,2/15/1983,New York,Kings,,,0,49,31,39,,,,,,,
USC00305796,2/16/1983,New York,Kings,,,0,44,35,40,,,,,,,
USC00305796,2/17/1983,New York,Kings,,,0.05,46,38,41,,,1,,,,
USC00305796,2/18/1983,New York,Kings,,,0,50,37,41,,,,,,,1
USC00305796,2/19/1983,New York,Kings,,,0,49,35,39,,,,,,,
USC00305796,2/20/1983,New York,Kings,,,0,48,34,38,,,,,,,
USC00305796,2/21/1983,New York,Kings,,,0,50,33,44,,,1,,,,
USC00305796,2/22/1983,New York,Kings,,,0,51,40,40,,,,,,,
USC00305796,2/23/1983,New York,Kings,,,0.07,50,40,40,,,1,,,,
USC00305796,2/24/1983,New York,Kings,,,0,47,36,40,,,,,,,
USC00305796,2/25/1983,New York,Kings,,,0,44,35,35,,,,,,,
USC00305796,2/26/1983,New York,Kings,,,0,35,28,29,,,,,,,
USC00305796,2/27/1983,New York,Kings,,,0,49,26,39,,,,,,,
USC00305796,2/28/1983,New York,Kings,,,0,54,34,42,,,,,,,
USC00305796,3/1/1983,New York,Kings,,,0.72,47,40,45,,,,,,,
USC00305796,3/2/1983,New York,Kings,,,0.1,59,43,46,,,,,,,
USC00305796,3/3/1983,New York,Kings,,,0,58,43,47,,,,,,,
USC00305796,3/4/1983,New York,Kings,,,0.03,49,41,44,,,,,,,
USC00305796,3/5/1983,New York,Kings,,,0.01,52,39,42,,,,,,,
USC00305796,3/6/1983,New York,Kings,,,0,50,38,45,,,,,,,
USC00305796,3/7/1983,New York,Kings,,,0.37,48,38,38,,,,,,,
USC00305796,3/8/1983,New York,Kings,,,0.75,42,36,41,,,,,,,
USC00305796,3/9/1983,New York,Kings,,,0.09,47,39,42,,,,,,,
USC00305796,3/10/1983,New York,Kings,,,0.56,43,39,41,,,,,,,
USC00305796,3/11/1983,New York,Kings,,,0.43,46,38,40,,,,,,,
USC00305796,3/12/1983,New York,Kings,,,0.28,43,35,38,,,,,,,
USC00305796,3/13/1983,New York,Kings,,,0,56,38,45,,,,,,,
USC00305796,3/14/1983,New York,Kings,,,0,60,40,52,,,,,,,
USC00305796,3/15/1983,New York,Kings,,,0,67,42,42,,,,,,,
USC00305796,3/16/1983,New York,Kings,,,0,56,40,43,,,,,,,
USC00305796,3/17/1983,New York,Kings,,,0,45,39,42,,,,,,,
USC00305796,3/18/1983,New York,Kings,,,1.71,52,40,50,,,,,,,
USC00305796,3/19/1983,New York,Kings,,,0.22,56,48,54,,,,,,,
USC00305796,3/20/1983,New York,Kings,,,0.01,58,48,49,,,,,,,
USC00305796,3/21/1983,New York,Kings,,,0.78,57,45,46,,,,,,,
USC00305796,3/22/1983,New York,Kings,,,0,46,32,32,,,,,,,
USC00305796,3/23/1983,New York,Kings,,,0,44,26,33,,,,,,,
USC00305796,3/24/1983,New York,Kings,,,0,42,27,33,,,,,,,
USC00305796,3/25/1983,New York,Kings,,,0,46,25,34,,,,,,,
USC00305796,3/26/1983,New York,Kings,,,0,51,28,40,,,,,,,
USC00305796,3/27/1983,New York,Kings,,,1.29,50,40,49,,,,,,,
USC00305796,3/28/1983,New York,Kings,,,0.09,58,46,46,,,,,,,
USC00305796,3/29/1983,New York,Kings,,,0.01,47,32,32,,,,,,,
USC00305796,3/30/1983,New York,Kings,,,0,50,29,41,,,,,,,
USC00305796,3/31/1983,New York,Kings,,,0,48,36,42,,,,,,,
USC00305796,4/1/1983,New York,Kings,,,0,57,38,49,,,,,,,
USC00305796,4/2/1983,New York,Kings,,,0,54,40,46,,,,,,,
USC00305796,4/3/1983,New York,Kings,,,1.45,51,42,45,,,1,,,,1
USC00305796,4/4/1983,New York,Kings,,,0,60,43,50,,,,,,,
USC00305796,4/5/1983,New York,Kings,,,0,63,46,50,,,,,,,
USC00305796,4/6/1983,New York,Kings,,,0,58,44,52,,,,,,,
USC00305796,4/7/1983,New York,Kings,,,0.08,59,50,52,,,,,,,
USC00305796,4/8/1983,New York,Kings,,,0.75,58,51,53,,,1,,,,
USC00305796,4/9/1983,New York,Kings,,,0.01,58,48,48,,,,,,,
USC00305796,4/10/1983,New York,Kings,,,2.68,52,43,49,,,1,,,,1
USC00305796,4/11/1983,New York,Kings,,,0,59,46,48,,,,,,,
USC00305796,4/12/1983,New York,Kings,,,0,58,43,48,,,,,,,
USC00305796,4/13/1983,New York,Kings,,,0,56,44,46,,,,,,,
USC00305796,4/14/1983,New York,Kings,,,0,51,42,47,,,,,,,
USC00305796,4/15/1983,New York,Kings,,,0,55,47,51,,,,,,,
USC00305796,4/16/1983,New York,Kings,,,2.6,53,38,39,,,,,,,1
USC00305796,4/17/1983,New York,Kings,,,0,60,36,48,,,,,,,
USC00305796,4/18/1983,New York,Kings,,,0.03,50,37,45,,,,,,,
USC00305796,4/19/1983,New York,Kings,,,0.55,45,33,36,,,,,1,,1
USC00305796,4/20/1983,New York,Kings,,,0.02,44,36,42,,,,,,,
USC00305796,4/21/1983,New York,Kings,,,0,58,40,48,,,,,,,
USC00305796,4/22/1983,New York,Kings,,,0,64,43,52,,,,,,,
USC00305796,4/23/1983,New York,Kings,,,0,61,47,53,,,,,,,
USC00305796,4/24/1983,New York,Kings,,,1.6,57,50,53,,,1,,,,1
USC00305796,4/25/1983,New York,Kings,,,0.34,53,41,42,,,,,,,
USC00305796,4/26/1983,New York,Kings,,,0.01,66,42,56,,,1,,,,
USC00305796,4/27/1983,New York,Kings,,,0,75,49,65,,,,,,,
USC00305796,4/28/1983,New York,Kings,,,0,80,56,60,,,,,,,
USC00305796,4/29/1983,New York,Kings,,,0,78,58,60,,,,,,,
USC00305796,4/30/1983,New York,Kings,,,0,70,57,57,,,,,,,1
USC00305796,5/1/1983,New York,Kings,,,0,67,54,57,,,,,,,
USC00305796,5/2/1983,New York,Kings,,,0,68,54,54,,,,,,,
USC00305796,5/3/1983,New York,Kings,,,0,76,53,67,,,,,,,
USC00305796,5/4/1983,New York,Kings,,,0.36,69,54,54,,,,,,,
USC00305796,5/5/1983,New York,Kings,,,0,69,49,59,,,,,,,
USC00305796,5/6/1983,New York,Kings,,,0,69,47,54,,,,,,,
USC00305796,5/7/1983,New York,Kings,,,0,66,50,53,,,,,,,
USC00305796,5/8/1983,New York,Kings,,,0.17,66,48,48,,,,,,,
USC00305796,5/9/1983,New York,Kings,,,0.02,60,44,48,,,,,,,
USC00305796,5/10/1983,New York,Kings,,,0,66,41,50,,,,,,,
USC00305796,5/11/1983,New York,Kings,,,0,60,45,53,,,,,,,
USC00305796,5/12/1983,New York,Kings,,,0,63,47,54,,,,,,,
USC00305796,5/13/1983,New York,Kings,,,0,73,48,58,,,,,,,
USC00305796,5/14/1983,New York,Kings,,,0,65,54,57,,,,,,,
USC00305796,5/15/1983,New York,Kings,,,0.01,70,55,64,,,,,,,
USC00305796,5/16/1983,New York,Kings,,,1.02,65,42,42,,,,,,,
USC00305796,5/17/1983,New York,Kings,,,0,64,41,54,,,,,,,
USC00305796,5/18/1983,New York,Kings,,,0,59,46,52,,,,,,,
USC00305796,5/19/1983,New York,Kings,,,0.04,60,51,56,,,,,,,
USC00305796,5/20/1983,New York,Kings,,,0.21,65,54,59,,,,,,,
USC00305796,5/21/1983,New York,Kings,,,0.26,71,59,61,,,,,,,
USC00305796,5/22/1983,New York,Kings,,,0.49,72,57,58,,,,,,,
USC00305796,5/23/1983,New York,Kings,,,0,75,57,63,,,,,,,
USC00305796,5/24/1983,New York,Kings,,,0.01,72,56,56,,,,,,,
USC00305796,5/25/1983,New York,Kings,,,0,69,53,58,,,,,,,
USC00305796,5/26/1983,New York,Kings,,,0.32,65,55,57,,,,,,,
USC00305796,5/27/1983,New York,Kings,,,0.15,62,54,55,,,,,,,
USC00305796,5/28/1983,New York,Kings,,,0,67,51,58,,,,,,,
USC00305796,5/29/1983,New York,Kings,,,0.21,61,56,60,,,,,,,
USC00305796,5/30/1983,New York,Kings,,,1.27,71,58,62,,,,,,,
USC00305796,5/31/1983,New York,Kings,,,0.01,71,60,60,,,,,,,
USC00305796,6/1/1983,New York,Kings,,,0,76,55,64,,,,,,,
USC00305796,6/2/1983,New York,Kings,,,0,77,57,69,,,,,,,
USC00305796,6/3/1983,New York,Kings,,,0.22,75,60,63,,,,,,,
USC00305796,6/4/1983,New York,Kings,,,0.48,75,59,66,,,,,,,
USC00305796,6/5/1983,New York,Kings,,,0,78,61,69,,,,,,,
USC00305796,6/6/1983,New York,Kings,,,0,74,63,65,,,1,,,,
USC00305796,6/7/1983,New York,Kings,,,0,80,65,71,,,1,,,,
USC00305796,6/8/1983,New York,Kings,,,0,76,65,65,,,,,,,
USC00305796,6/9/1983,New York,Kings,,,0,69,56,59,,,,,,,
USC00305796,6/10/1983,New York,Kings,,,0,72,54,61,,,,,,,
USC00305796,6/11/1983,New York,Kings,,,0,80,58,69,,,,,,,
USC00305796,6/12/1983,New York,Kings,,,0,92,66,82,,,,,,,
USC00305796,6/13/1983,New York,Kings,,,0,95,75,79,,,,,,,
USC00305796,6/14/1983,New York,Kings,,,0,88,73,73,,,,,,,
USC00305796,6/15/1983,New York,Kings,,,0,85,69,76,,,,,,,
USC00305796,6/16/1983,New York,Kings,,,0,86,67,67,,,1,,,,
USC00305796,6/17/1983,New York,Kings,,,0,76,65,68,,,1,,,,
USC00305796,6/18/1983,New York,Kings,,,0,80,66,71,,,1,,,,
USC00305796,6/19/1983,New York,Kings,,,0.74,85,68,70,,,1,1,,,
USC00305796,6/20/1983,New York,Kings,,,0.05,76,66,66,,,1,,,,
USC00305796,6/21/1983,New York,Kings,,,0.1,81,64,68,,,,,,,
USC00305796,6/22/1983,New York,Kings,,,0,84,62,70,,,,,,,
USC00305796,6/23/1983,New York,Kings,,,0,86,64,74,,,,,,,
USC00305796,6/24/1983,New York,Kings,,,0,92,67,79,,,,,,,
USC00305796,6/25/1983,New York,Kings,,,0,83,70,71,,,,,,,1
USC00305796,6/26/1983,New York,Kings,,,0,80,65,73,,,,,,,
USC00305796,6/27/1983,New York,Kings,,,0,95,69,80,,,,,,,
USC00305796,6/28/1983,New York,Kings,,,1.13,80,59,59,,,,,,,
USC00305796,6/29/1983,New York,Kings,,,0.01,79,59,66,,,,,,,
USC00305796,6/30/1983,New York,Kings,,,0,80,62,67,,,,,,,
USC00305796,7/1/1983,New York,Kings,,,0,80,65,73,,,,,,,
USC00305796,7/2/1983,New York,Kings,,,0,94,71,83,,,,,,,
USC00305796,7/3/1983,New York,Kings,,,0,93,76,81,,,,,,,
USC00305796,7/4/1983,New York,Kings,,,0,93,75,77,,,,,,,
USC00305796,7/5/1983,New York,Kings,,,1.75,85,69,69,,,,,,,
USC00305796,7/6/1983,New York,Kings,,,0,80,68,68,,,,,,,
USC00305796,7/7/1983,New York,Kings,,,0,83,62,70,,,,,,,
USC00305796,7/8/1983,New York,Kings,,,0,86,64,73,,,,,,,
USC00305796,7/9/1983,New York,Kings,,,0,87,68,70,,,,,,,
USC00305796,7/10/1983,New York,Kings,,,0,81,63,70,,,,,,,
USC00305796,7/11/1983,New York,Kings,,,0,85,64,71,,,,,,,
USC00305796,7/12/1983,New York,Kings,,,0,91,68,80,,,,,,,
USC00305796,7/13/1983,New York,Kings,,,0,93,76,77,,,,,,,
USC00305796,7/14/1983,New York,Kings,,,0,94,71,82,,,,,,,
USC00305796,7/15/1983,New York,Kings,,,0.05,97,73,81,,,,,,,
USC00305796,7/16/1983,New York,Kings,,,0,97,77,83,,,,,,,
USC00305796,7/17/1983,New York,Kings,,,0,94,75,82,,,,,,,
USC00305796,7/18/1983,New York,Kings,,,0.11,95,76,79,,,,,,,
USC00305796,7/19/1983,New York,Kings,,,0.05,87,72,72,,,,,,,
USC00305796,7/20/1983,New York,Kings,,,0,91,72,80,,,,,,,
USC00305796,7/21/1983,New York,Kings,,,1.62,93,69,70,,,,,,,
USC00305796,7/22/1983,New York,Kings,,,0,85,64,72,,,,,,,
USC00305796,7/23/1983,New York,Kings,,,0,88,68,75,,,,,,,
USC00305796,7/24/1983,New York,Kings,,,0.36,76,65,66,,,,,,,
USC00305796,7/25/1983,New York,Kings,,,0,81,65,69,,,,,,,
USC00305796,7/26/1983,New York,Kings,,,0,89,66,74,,,,,,,
USC00305796,7/27/1983,New York,Kings,,,0,86,69,72,,,,,,,
USC00305796,7/28/1983,New York,Kings,,,0,86,71,76,,,,,,,
USC00305796,7/29/1983,New York,Kings,,,0,89,73,76,,,,,,,
USC00305796,7/30/1983,New York,Kings,,,0.08,93,74,75,,,,,,,
USC00305796,7/31/1983,New York,Kings,,,0,86,72,75,,,,,,,
USC00305796,8/1/1983,New York,Kings,,,0,88,72,76,,,1,1,,,
USC00305796,8/2/1983,New York,Kings,,,0,89,71,77,,,,,,,
USC00305796,8/3/1983,New York,Kings,,,0,87,73,77,,,,,,,
USC00305796,8/4/1983,New York,Kings,,,0,91,74,76,,,,,,,
USC00305796,8/5/1983,New York,Kings,,,0,86,72,74,,,1,,,,
USC00305796,8/6/1983,New York,Kings,,,0.53,88,73,76,,,,1,,,
USC00305796,8/7/1983,New York,Kings,,,0,94,74,77,,,1,,,,
USC00305796,8/8/1983,New York,Kings,,,0,93,75,79,,,,,,,
USC00305796,8/9/1983,New York,Kings,,,0,91,76,75,,,,,,,
USC00305796,8/10/1983,New York,Kings,,,0,81,66,72,,,,,,,
USC00305796,8/11/1983,New York,Kings,,,1.32,81,70,70,,,1,1,,,
USC00305796,8/12/1983,New York,Kings,,,0.31,71,60,60,,,1,,,,
USC00305796,8/13/1983,New York,Kings,,,0.02,70,58,62,,,,,,,
USC00305796,8/14/1983,New York,Kings,,,0,78,59,65,,,,,,,
USC00305796,8/15/1983,New York,Kings,,,0,82,63,69,,,,,,,
USC00305796,8/16/1983,New York,Kings,,,0,86,65,70,,,,,,,
USC00305796,8/17/1983,New York,Kings,,,0,85,67,72,,,,,,,
USC00305796,8/18/1983,New York,Kings,,,0.72,88,74,74,,,1,1,,,1
USC00305796,8/19/1983,New York,Kings,,,0,91,72,77,,,1,,,,
USC00305796,8/20/1983,New York,Kings,,,0,98,73,79,,,,,,,
USC00305796,8/21/1983,New York,Kings,,,0,87,69,75,,,,,,,
USC00305796,8/22/1983,New York,Kings,,,0,93,69,77,,,,,,,
USC00305796,8/23/1983,New York,Kings,,,0,84,71,71,,,,,,,
USC00305796,8/24/1983,New York,Kings,,,0,83,69,70,,,,,,,
USC00305796,8/25/1983,New York,Kings,,,0,80,67,69,,,1,,,,
USC00305796,8/26/1983,New York,Kings,,,0,84,67,72,,,,,,,
USC00305796,8/27/1983,New York,Kings,,,0,90,69,78,,,,,,,
