STATION,DATE,STATE,COUNTY,ACMH,ACSH,AWND,DAPR,FMTM,MDPR,MDSF,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF1,WDFG,WDFM,WESD,WSF1,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT14,WT15,WT16,WT17,WT18
USC00470273,10/6/1987,Wisconsin,Dane,,,,,,,,,0.06,,0,0,,66,44,55,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/7/1987,Wisconsin,Dane,,,,,,,,,0.12,,0,0,,66,35,36,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/8/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,62,19,22,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/9/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,56,22,39,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/10/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,56,35,39,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/11/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,46,19,20,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/12/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,51,20,31,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/13/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,62,22,25,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/14/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,69,27,48,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/15/1987,Wisconsin,Dane,,,,,,,,,0.06,,0,0,,61,48,49,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/16/1987,Wisconsin,Dane,,,,,,,,,0.03,,0,0,,74,42,52,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/17/1987,Wisconsin,Dane,,,,,,,,,0.43,,0,0,,56,43,43,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/18/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,51,30,41,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/19/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,65,28,29,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/20/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,58,23,30,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/21/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,46,30,33,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/22/1987,Wisconsin,Dane,,,,,,,,,0.12,,,,,42,28,32,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/23/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,56,20,28,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/24/1987,Wisconsin,Dane,,,,,,,,,0.03,,0,0,,43,29,34,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/25/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,48,18,33,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/26/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,32,20,54,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/27/1987,Wisconsin,Dane,,,,,,,,,0.39,,0,0,,46,32,37,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/28/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,51,25,34,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/29/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,47,23,28,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/30/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,58,29,43,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/31/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,67,29,39,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/1/1987,Wisconsin,Dane,,,,,,,,,0.33,,0,0,,57,40,50,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/2/1987,Wisconsin,Dane,,,,,,,,,0.08,,0,0,,59,47,56,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/3/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,66,53,58,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/4/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,73,54,56,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/5/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,66,33,35,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/6/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,66,23,40,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/7/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,51,23,27,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/8/1987,Wisconsin,Dane,,,,,,,,,0.4,,0,0,,53,26,49,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/9/1987,Wisconsin,Dane,,,,,,,,,0.15,,0,0,,55,25,29,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/10/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,45,22,28,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/11/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,39,15,25,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/12/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,48,24,33,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/13/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,58,29,38,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/14/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,52,21,28,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/15/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,57,24,31,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/16/1987,Wisconsin,Dane,,,,,,,,,0.21,,0,0,,58,30,47,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/17/1987,Wisconsin,Dane,,,,,,,,,1.1,,0,0,,57,48,54,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/18/1987,Wisconsin,Dane,,,,,,,,,0.13,,0,0,,49,31,31,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/19/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,44,30,36,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/20/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,42,17,19,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/21/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,32,9,17,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/22/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,32,17,27,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/23/1987,Wisconsin,Dane,,,,,,,,,0.12,,0,0,,52,26,44,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/24/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,43,28,29,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/25/1987,Wisconsin,Dane,,,,,,,,,0.45,,3,,,38,29,31,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/26/1987,Wisconsin,Dane,,,,,,,,,0,,0,,,36,31,32,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/27/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,35,33,37,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/28/1987,Wisconsin,Dane,,,,,,,,,0.39,,0,0,,40,32,38,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/29/1987,Wisconsin,Dane,,,,,,,,,0.28,,0,0,,45,34,36,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/30/1987,Wisconsin,Dane,,,,,,,,,0.12,,0,0,,44,33,34,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,12/1/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,34,28,29,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,12/2/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,34,22,24,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,12/3/1987,Wisconsin,Dane,,,,,,,,,0.32,,2.6,,,32,25,29,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,12/4/1987,Wisconsin,Dane,,,,,,,,,0.14,,0,,,30,15,18,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,12/5/1987,Wisconsin,Dane,,,,,,,,,0,,0,,,34,9,10,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,12/6/1987,Wisconsin,Dane,,,,,,,,,0,,0,,,32,10,30,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,12/7/1987,Wisconsin,Dane,,,,,,,,,0.52,,2,,,35,28,33,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,12/8/1987,Wisconsin,Dane,,,,,,,,,0.11,,0,,,42,32,34,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,12/9/1987,Wisconsin,Dane,,,,,,,,,0.14,,0,,,48,35,40,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,12/10/1987,Wisconsin,Dane,,,,,,,,,0,,0,,,40,32,32,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,12/11/1987,Wisconsin,Dane,,,,,,,,,0.3,,0,,,39,28,34,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,12/12/1987,Wisconsin,Dane,,,,,,,,,0.02,,0,,,50,29,29,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,12/13/1987,Wisconsin,Dane,,,,,,,,,0,,0,,,32,28,30,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,12/14/1987,Wisconsin,Dane,,,,,,,,,0,,0,,,35,26,27,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,12/15/1987,Wisconsin,Dane,,,,,,,,,0.33,,12,,,35,29,33,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,12/16/1987,Wisconsin,Dane,,,,,,,,,0.53,,0,,,32,23,25,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,12/17/1987,Wisconsin,Dane,,,,,,,,,0,,0,,,31,4,10,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,12/18/1987,Wisconsin,Dane,,,,,,,,,0,,0,,,27,3,17,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,12/19/1987,Wisconsin,Dane,,,,,,,,,0,,0,,,31,16,29,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,12/20/1987,Wisconsin,Dane,,,,,,,,,0.62,,0,,,34,28,30,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,12/21/1987,Wisconsin,Dane,,,,,,,,,0.1,,0,,,35,19,20,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,12/22/1987,Wisconsin,Dane,,,,,,,,,0,,0,,,35,20,31,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,12/23/1987,Wisconsin,Dane,,,,,,,,,0,,0,,,36,26,27,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,12/24/1987,Wisconsin,Dane,,,,,,,,,0.07,,0,,,33,28,34,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,12/25/1987,Wisconsin,Dane,,,,,,,,,0.25,,0,,,39,25,29,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,12/26/1987,Wisconsin,Dane,,,,,,,,,0,,0,,,32,12,14,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,12/27/1987,Wisconsin,Dane,,,,,,,,,0,,0,,,32,6,7,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,12/28/1987,Wisconsin,Dane,,,,,,,,,0.55,,0,,,34,10,28,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,12/29/1987,Wisconsin,Dane,,,,,,,,,0.75,,8.9,,,29,9,27,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,12/30/1987,Wisconsin,Dane,,,,,,,,,0,,0,,,28,9,24,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,12/31/1987,Wisconsin,Dane,,,,,,,,,0,,0,,,35,16,18,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,1/1/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,10,-10,-10,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,1/2/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,9,-15,-12,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,1/3/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,21,-15,15,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,1/4/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,28,-4,-3,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,1/5/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,0,-18,-16,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,1/6/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,-1,-21,-19,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,1/7/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,3,-29,22,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,1/8/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,-1,-16,-6,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,1/9/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,11,-12,-10,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,1/10/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,1,-26,-19,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,1/11/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,0,-19,20,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,1/12/1988,Wisconsin,Dane,,,,,,,,,0,,,,,25,21,33,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,1/13/1988,Wisconsin,Dane,,,,,,,,,0.11,,0.4,,,37,-6,-4,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,1/14/1988,Wisconsin,Dane,,,,,,,,,0,,,,,11,-18,-5,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,1/15/1988,Wisconsin,Dane,,,,,,,,,0,,0,,,24,-4,21,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,1/16/1988,Wisconsin,Dane,,,,,,,,,0,,0,,,35,21,32,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,1/17/1988,Wisconsin,Dane,,,,,,,,,0,,0,,,43,28,32,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,1/18/1988,Wisconsin,Dane,,,,,,,,,0.09,,0,,,38,27,28,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,1/19/1988,Wisconsin,Dane,,,,,,,,,0,,0,,,35,28,31,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,1/20/1988,Wisconsin,Dane,,,,,,,,,0.45,,3.4,,,36,28,28,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,1/21/1988,Wisconsin,Dane,,,,,,,,,0,,0,,,34,12,12,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,1/22/1988,Wisconsin,Dane,,,,,,,,,0,,0,,,29,12,20,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,1/23/1988,Wisconsin,Dane,,,,,,,,,0.01,,0,,,27,-1,0,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,1/24/1988,Wisconsin,Dane,,,,,,,,,0.18,,,,,12,0,6,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,1/25/1988,Wisconsin,Dane,,,,,,,,,0.08,,,,,24,6,8,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,1/26/1988,Wisconsin,Dane,,,,,,,,,0.18,,,,,19,0,4,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,1/27/1988,Wisconsin,Dane,,,,,,,,,0,,0,,,15,-21,-16,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,1/28/1988,Wisconsin,Dane,,,,,,,,,0,,,,,16,-15,-4,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,1/29/1988,Wisconsin,Dane,,,,,,,,,0,,0,,,26,-5,18,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,1/30/1988,Wisconsin,Dane,,,,,,,,,0,,0,,,45,17,40,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,1/31/1988,Wisconsin,Dane,,,,,,,,,0,,0,,,48,39,44,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,3/1/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,49,26,29,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,3/2/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,47,28,32,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,3/3/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,40,19,20,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,3/4/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,33,9,23,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,3/5/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,49,11,26,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,3/6/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,45,10,25,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,3/7/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,54,22,36,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,3/8/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,55,38,48,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,3/9/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,56,35,35,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,3/10/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,47,19,34,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,3/11/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,55,19,37,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,3/12/1988,Wisconsin,Dane,,,,,,,,,0.15,,0,0,,55,37,45,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,3/13/1988,Wisconsin,Dane,,,,,,,,,0.05,,0,0,,47,20,21,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,3/14/1988,Wisconsin,Dane,,,,,,,,,0.05,,0,0,,26,15,18,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,3/15/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,28,15,22,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,3/16/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,31,19,24,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,3/17/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,41,28,32,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,3/18/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,39,27,32,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,3/19/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,42,18,27,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,3/20/1988,Wisconsin,Dane,,,,,,,,,0.02,,0,0,,42,13,21,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,3/21/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,26,15,33,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,3/22/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,39,23,32,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,3/23/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,62,31,47,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,3/24/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,60,28,44,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,3/25/1988,Wisconsin,Dane,,,,,,,,,0.11,,0,0,,64,39,45,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,3/26/1988,Wisconsin,Dane,,,,,,,,,0.02,,0,0,,64,32,33,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,3/27/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,36,19,30,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,3/28/1988,Wisconsin,Dane,,,,,,,,,0.16,,0,0,,52,29,44,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,3/29/1988,Wisconsin,Dane,,,,,,,,,0.75,,0,0,,54,39,39,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,3/30/1988,Wisconsin,Dane,,,,,,,,,0.02,,0,0,,42,23,32,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,3/31/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,56,19,40,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,4/1/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,56,31,36,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,4/2/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,56,38,44,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,4/3/1988,Wisconsin,Dane,,,,,,,,,1.03,,0,0,,56,42,45,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,4/4/1988,Wisconsin,Dane,,,,,,,,,0.43,,0,0,,54,44,48,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,4/5/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,73,44,47,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,4/6/1988,Wisconsin,Dane,,,,,,,,,0.46,,0,0,,79,42,44,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,4/7/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,61,30,43,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,4/8/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,69,32,49,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,4/9/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,73,39,46,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,4/10/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,73,38,38,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,4/11/1988,Wisconsin,Dane,,,,,,,,,0.03,,0,0,,78,38,41,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,4/12/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,59,29,38,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,4/13/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,66,39,48,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,4/14/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,74,36,38,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,4/15/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,50,27,33,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,4/16/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,54,26,42,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,4/17/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,64,42,48,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,4/18/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,70,26,28,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,4/19/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,52,22,32,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,4/20/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,54,32,45,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,4/21/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,59,22,32,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,4/22/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,53,32,40,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,4/23/1988,Wisconsin,Dane,,,,,,,,,1.3,,0,0,,53,31,33,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,4/24/1988,Wisconsin,Dane,,,,,,,,,0.2,,0,0,,42,28,36,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,4/25/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,60,42,46,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,4/26/1988,Wisconsin,Dane,,,,,,,,,0,,,,,70,43,44,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,4/27/1988,Wisconsin,Dane,,,,,,,,,0,,0,,,50,28,32,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,4/28/1988,Wisconsin,Dane,,,,,,,,,0,,0,,,51,27,39,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,4/29/1988,Wisconsin,Dane,,,,,,,,,0,,0,,,64,28,44,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,4/30/1988,Wisconsin,Dane,,,,,,,,,0,,0,,,71,28,45,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,5/1/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,75,34,52,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,5/2/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,75,32,38,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,5/3/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,77,34,38,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,5/4/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,74,35,38,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,5/5/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,75,35,46,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,5/6/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,75,35,50,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,5/7/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,81,43,56,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,5/8/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,82,55,65,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,5/9/1988,Wisconsin,Dane,,,,,,,,,0.6,,0,0,,83,51,52,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,5/10/1988,Wisconsin,Dane,,,,,,,,,0.2,,0,0,,62,51,52,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,5/11/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,75,36,43,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,5/12/1988,Wisconsin,Dane,,,,,,,,,0.5,,0,0,,74,43,55,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,5/13/1988,Wisconsin,Dane,,,,,,,,,0.03,,0,0,,79,45,46,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,5/14/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,65,34,56,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,5/15/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,79,61,69,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,5/16/1988,Wisconsin,Dane,,,,,,,,,0,,0,0,,81,51,54,,,,,,,,,,,,,,,,,,,,,,,,
